student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,post_response_implementing_s,post_response_debugging_s,post_response_thinking_s,post_response_seeking_help_s,post_response_testing_s,post_thinking_task_s,post_thinking_llm_s,post_thinking_error_s,post_thinking_code_s,post_code_edits,post_code_edit_rate,post_terminal_runs,post_terminal_errors,post_error_self_fix,task_completed,final_test_passed,final_test_total,session_duration_s,label_query_no_effort
11994,5,8,0,417.48,31.73,29.2,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.48,25.48,0,0.0,29.2,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,2.33,0.0,26.88,0.0,0.0,2,338,1,4,0.0,12.36,31.58,6.32,2.4,0,4.66,26.92,0.0,26,0.4938,1,0,0,0,2,4,591.98,0.0
11994,6,8,0,472.69,55.2,52.66,26,0.4938,26,0,0,26,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,2.39,25.79,29.89,0,0.0,4.66,4.66,0.0,14.76,6.32,0.0,2.4,0.0,12.36,2.4,6.32,0.0,4.66,26.92,0.0,38,231,2,4,0.0,0.0,39.02,1.82,0.0,0,39.02,0.0,0.0,0,0.0,0,0,0,0,2,4,591.98,1.0
11994,7,8,0,517.08,44.4,40.84,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,38.3,38.3,0,0.0,40.84,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,1.82,0.0,39.02,0.0,0.0,12,293,2,4,0.0,0.0,16.95,10.63,0.0,0,16.95,0.0,0.0,0,0.0,0,0,0,0,2,4,591.98,1.0
11994,8,8,0,546.63,29.55,27.59,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.42,16.42,0,0.0,27.59,0.0,0.0,0.0,10.63,0.0,0.0,0.0,0.0,0.0,10.63,0.0,16.95,0.0,0.0,18,302,2,4,0.0,25.27,16.09,0.0,2.4,0,5.13,10.95,0.0,67,1.5313,2,0,0,0,2,4,591.98,
11995,1,1,1,425.4,0.0,425.4,161,0.3785,138,15,15,125,0.0932,8,1,1,39.08,1,0,6.66,6.66,4,4,0,17.27,33.69,305.5,20,156.86,0.0,0.0,63.78,113.79,8.11,26.73,0.0,63.78,113.79,0.0,8.11,26.73,0.0,208.71,4.28,40,327,4,4,17.39,1.23,186.52,0.0,7.3,0,32.59,15.68,138.26,32,0.1506,10,0,0,1,4,4,639.74,
11996,1,3,1,117.23,0.0,117.23,20,0.1706,19,1,1,18,0.05,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,32.86,93.21,2,32.86,0.0,0.0,50.81,0.0,4.62,47.57,0.0,50.81,0.0,0.0,4.62,47.57,0.0,0.0,14.23,28,277,0,0,10.24,5.34,36.55,5.0,2.81,0,36.55,0.0,0.0,23,0.3838,1,0,0,1,4,4,834.75,0.0
11996,2,3,0,183.44,66.21,59.93,23,0.3838,20,3,3,17,0.1304,1,0,0,0.0,0,0,0.0,0.0,1,1,0,2.79,15.1,34.26,2,15.1,36.55,36.55,10.24,8.15,5.0,0.0,2.81,10.24,5.34,2.81,5.0,0.0,36.55,0.0,0.0,27,401,1,4,0.0,65.02,58.67,7.47,5.79,0,11.18,47.49,0.0,97,0.7083,4,2,2,1,4,4,834.75,0.0
11996,3,3,0,325.23,141.79,136.95,97,0.7083,70,16,16,54,0.1649,4,2,1,31.1,2,0,6.4,6.4,2,2,0,2.88,21.82,73.41,4,28.24,11.18,11.18,0.0,70.81,7.47,0.0,5.79,0.0,65.02,5.79,7.47,0.0,11.18,47.49,0.0,33,304,1,4,0.0,31.35,469.82,0.0,4.53,0,23.64,446.17,0.0,69,0.1364,8,0,0,1,4,4,834.75,
11997,1,7,1,151.56,0.0,151.56,79,0.5212,54,25,25,29,0.3165,1,0,0,0.0,0,0,0.0,0.0,1,1,0,14.17,14.93,97.16,0,0.0,0.0,0.0,25.71,17.96,10.15,44.82,0.0,25.71,17.96,0.0,10.15,44.82,0.0,9.92,43.0,22,197,1,4,0.0,0.0,9.92,1.82,0.0,0,9.92,0.0,0.0,0,0.0,0,0,0,1,4,4,644.14,1.0
11997,2,7,0,164.59,13.03,11.74,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.22,9.22,0,0.0,11.74,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,1.82,0.0,9.92,0.0,0.0,8,383,1,4,0.0,0.0,25.26,8.97,0.0,0,25.26,0.0,0.0,0,0.0,0,0,0,1,4,4,644.14,1.0
11997,3,7,0,201.18,36.59,34.23,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,23.37,27.21,0,0.0,34.23,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,8.97,0.0,25.26,0.0,0.0,5,178,1,4,0.0,16.02,26.68,6.16,0.0,0,13.33,13.35,0.0,27,0.5526,1,0,0,1,4,4,644.14,0.0
11997,4,7,0,251.79,50.61,48.86,27,0.5526,25,2,2,23,0.0741,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,12.59,26.67,0,0.0,13.33,13.33,0.0,16.02,6.16,0.0,0.0,0.0,16.02,0.0,6.16,0.0,13.33,13.35,0.0,21,163,2,4,0.0,25.7,26.13,11.71,0.0,0,11.54,14.59,0.0,47,0.7397,3,2,2,1,4,4,644.14,0.0
11997,5,7,0,319.79,68.0,63.54,47,0.7397,39,6,6,33,0.1277,3,2,1,12.33,2,0,3.31,3.31,1,1,0,6.72,10.55,21.93,0,0.0,11.54,11.54,0.0,25.7,11.71,0.0,0.0,0.0,25.7,0.0,11.71,0.0,11.54,14.59,0.0,19,333,2,4,0.0,11.41,34.01,11.69,18.24,0,14.36,19.65,0.0,30,0.3981,3,2,2,1,4,4,644.14,0.0
11997,6,7,0,402.28,82.49,75.36,30,0.3981,28,1,1,27,0.0333,3,2,1,12.11,2,0,10.87,12.65,1,0,0,0.0,16.22,46.24,0,0.0,14.36,14.36,0.0,29.65,11.69,0.0,18.24,0.0,11.41,18.24,11.69,0.0,14.36,19.65,0.0,56,347,2,4,0.0,0.0,20.27,6.82,0.0,0,20.27,0.0,0.0,0,0.0,0,0,0,1,4,4,644.14,1.0
11997,7,7,0,432.73,30.45,27.09,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.62,19.62,0,0.0,27.09,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,6.82,0.0,20.27,0.0,0.0,27,518,2,4,0.0,18.48,189.69,0.0,0.0,0,32.86,156.83,0.0,22,0.1057,3,0,0,1,4,4,644.14,
11998,1,5,1,114.59,0.0,114.59,44,0.384,29,15,15,14,0.3409,2,0,0,24.55,0,0,0.0,0.0,2,2,0,16.63,22.6,75.28,2,0.91,0.0,0.0,0.0,17.96,10.48,54.77,0.0,0.0,17.96,0.0,10.48,54.77,0.0,31.38,0.0,31,229,0,4,0.0,0.0,15.35,1.83,0.0,0,15.35,0.0,0.0,0,0.0,0,0,0,1,4,4,716.66,1.0
11998,2,5,0,137.4,22.82,17.18,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,14.58,14.58,0,0.0,17.18,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,1.83,0.0,15.35,0.0,0.0,8,238,0,4,0.0,34.16,90.96,12.06,7.84,0,26.24,64.72,0.0,50,0.3448,6,0,0,1,4,4,716.66,0.0
11998,3,5,0,284.05,146.65,145.02,50,0.3448,35,15,15,20,0.3,6,0,0,14.96,0,0,0.0,0.0,6,5,0,11.11,15.09,83.56,2,0.64,26.24,26.24,0.0,42.0,12.06,0.0,7.84,0.0,34.16,7.84,12.06,0.0,26.24,64.72,0.0,28,309,1,4,0.0,26.16,37.75,2.76,2.19,0,17.74,20.01,0.0,42,0.6098,4,0,0,1,4,4,716.66,0.0
11998,4,5,0,354.82,70.77,68.87,42,0.6098,27,15,15,12,0.3571,4,0,0,10.45,0,0,0.0,0.0,3,3,0,7.38,17.0,42.28,0,0.0,17.74,17.74,0.0,28.35,2.76,0.0,2.19,0.0,26.16,2.19,2.76,0.0,17.74,20.01,0.0,14,219,2,4,0.0,0.0,12.1,1.87,0.0,0,12.1,0.0,0.0,0,0.0,0,0,0,1,4,4,716.66,1.0
11998,5,5,0,374.5,19.68,13.98,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.5,11.5,0,0.0,13.98,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,1.87,0.0,12.1,0.0,0.0,8,186,2,4,0.0,49.36,276.83,0.0,11.4,0,10.19,0.0,266.64,39,0.1155,5,0,0,1,4,4,716.66,
11999,1,11,1,87.7,0.0,87.7,20,0.228,15,5,5,10,0.25,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.89,48.78,2,0.68,0.0,0.0,26.52,0.0,12.76,38.32,0.0,26.52,0.0,0.0,12.76,38.32,0.0,0.0,10.11,62,218,0,0,0.0,0.0,7.5,2.35,0.0,0,7.5,0.0,0.0,0,0.0,0,0,0,1,4,4,699.77,1.0
11999,2,11,0,104.91,17.21,9.86,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.13,7.13,0,0.0,9.86,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,2.35,0.0,7.5,0.0,0.0,18,231,0,0,9.23,1.71,20.16,3.95,0.0,0,11.28,0.0,8.87,31,0.8845,1,0,0,1,4,4,699.77,0.0
11999,3,11,0,141.91,37.0,35.05,31,0.8845,28,0,0,28,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,8.83,8.0,16.83,0,0.0,9.21,9.21,9.23,1.71,3.95,0.0,0.0,9.23,1.71,0.0,3.95,0.0,11.28,0.0,8.87,30,372,1,4,0.0,0.0,15.58,0.93,0.0,0,15.58,0.0,0.0,0,0.0,0,0,0,1,4,4,699.77,1.0
11999,4,11,0,161.93,20.02,16.5,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.17,15.58,0,0.0,16.5,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.93,0.0,15.58,0.0,0.0,6,444,1,4,0.0,0.0,10.38,3.72,0.0,0,10.38,0.0,0.0,0,0.0,0,0,0,1,4,4,699.77,1.0
11999,5,11,0,178.97,17.04,14.11,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.05,10.05,0,0.0,14.11,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,3.72,0.0,10.38,0.0,0.0,29,332,1,4,0.0,0.0,17.23,0.36,0.0,0,17.23,0.0,0.0,0,0.0,0,0,0,1,4,4,699.77,1.0
11999,6,11,0,199.53,20.56,17.59,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.05,16.05,0,0.0,17.59,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.36,0.0,17.23,0.0,0.0,2,307,1,4,0.0,9.7,10.96,4.3,2.03,0,4.91,6.05,0.0,27,1.0005,1,0,0,1,4,4,699.77,0.0
11999,7,11,0,229.69,30.16,26.99,27,1.0005,26,1,1,25,0.037,1,0,0,0.0,0,0,0.0,0.0,1,1,0,2.01,6.05,10.45,0,0.0,4.91,4.91,0.0,11.729999999999999,4.3,0.0,2.03,0.0,9.7,2.03,4.3,0.0,4.91,6.05,0.0,38,331,2,4,0.0,5.96,22.87,5.64,0.0,0,22.87,0.0,0.0,11,0.3191,0,0,0,1,4,4,699.77,0.0
11999,8,11,0,269.95,40.26,34.47,11,0.3191,9,2,2,7,0.1818,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.68,21.88,0,0.0,25.63,25.63,0.0,5.96,5.64,0.0,0.0,0.0,5.96,0.0,5.64,0.0,22.87,0.0,0.0,17,298,2,4,0.0,0.0,8.21,2.29,0.0,0,8.21,0.0,0.0,0,0.0,0,0,0,1,4,4,699.77,1.0
11999,9,11,0,288.07,18.12,10.51,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.91,6.91,0,0.0,10.51,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,2.29,0.0,8.21,0.0,0.0,20,335,2,4,0.0,12.41,5.09,13.39,2.42,0,5.09,0.0,0.0,12,0.3603,1,0,0,1,4,4,699.77,0.0
11999,10,11,0,323.34,35.27,33.3,12,0.3603,12,0,0,12,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,2.4,5.86,10.56,0,0.0,5.09,5.09,0.0,14.83,13.39,0.0,2.42,0.0,12.41,2.42,13.39,0.0,5.09,0.0,0.0,106,279,3,4,0.0,29.12,23.3,10.52,2.79,0,8.13,15.17,0.0,32,0.4869,2,0,0,1,4,4,699.77,0.0
11999,11,11,0,391.87,68.52,65.72,32,0.4869,27,5,5,22,0.1562,2,0,0,0.02,0,0,0.0,0.0,0,0,0,0.0,15.17,33.0,0,0.0,8.13,8.13,0.0,31.91,10.52,0.0,2.79,0.0,29.12,2.79,10.52,0.0,8.13,15.17,0.0,52,358,4,4,0.0,0.0,305.46,0.0,0.0,0,305.46,0.0,0.0,0,0.0,0,0,0,1,4,4,699.77,
12000,1,1,1,569.56,0.0,569.56,190,0.3336,142,48,48,94,0.2526,3,2,1,92.12,1,0,34.3,34.3,1,1,0,4.31,71.54,448.04,30,201.63,0.0,0.0,95.71,78.62,8.47,57.77,0.0,95.71,78.62,0.0,8.47,57.77,0.0,102.53,226.47,18,164,1,4,0.0,0.0,213.48,0.0,0.0,0,213.48,0.0,0.0,0,0.0,0,0,0,0,1,4,784.44,
12001,1,3,1,257.43,0.0,257.43,17,0.066,15,2,2,13,0.1176,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,78.1,223.6,4,151.21,0.0,0.0,94.53,0.0,22.0,40.52,0.0,94.53,0.0,0.0,22.0,40.52,0.0,0.0,100.37,50,186,0,0,19.69,56.19,43.59,69.03,2.95,0,12.67,22.22,8.7,66,0.3448,1,0,0,0,2,4,620.47,0.0
12001,2,3,0,457.42,199.99,191.44,66,0.3448,52,14,14,38,0.2121,1,0,0,0.0,0,0,0.0,0.0,1,1,0,2.91,37.97,146.98,4,66.93,12.67,12.67,19.69,59.14,69.03,0.0,2.95,19.69,56.19,2.95,69.03,0.0,12.67,22.22,8.7,43,362,1,4,0.0,9.12,35.79,7.81,0.0,0,35.79,0.0,0.0,1,0.019,1,0,0,0,2,4,620.47,0.0
12001,3,3,0,511.76,54.35,52.72,1,0.019,1,0,0,1,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,4.31,31.46,43.62,0,0.0,31.46,35.79,0.0,9.12,7.81,0.0,0.0,0.0,9.12,0.0,7.81,0.0,35.79,0.0,0.0,34,207,2,4,0.0,8.41,99.36,0.0,0.0,0,5.91,93.46,0.0,16,0.1485,1,1,0,0,2,4,620.47,
12002,1,1,1,396.11,0.0,396.11,212,0.5352,133,78,78,55,0.3679,8,1,1,35.45,1,0,9.55,9.55,5,4,0,12.45,25.77,292.4,0,0.0,0.0,0.0,13.51,107.57000000000001,7.99,58.25,2.89,13.51,104.68,2.89,7.99,58.25,0.0,175.09,33.7,25,198,1,4,0.0,45.61,187.65,6.7,2.09,0,61.3,126.35,0.0,65,0.2685,10,0,0,0,1,4,639.47,
12003,1,3,1,260.08,0.0,260.08,2,0.0077,2,0,0,2,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,83.19,246.48,4,142.64,0.0,0.0,0.35,0.0,6.19,35.81,0.0,0.35,0.0,0.0,6.19,35.81,0.0,0.0,217.74,30,146,0,0,0.0,0.0,16.42,15.16,0.0,0,16.42,0.0,0.0,0,0.0,0,0,0,0,0,0,344.79,1.0
12003,2,3,0,295.17,35.09,31.58,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.75,16.42,0,0.0,31.58,0.0,0.0,0.0,15.16,0.0,0.0,0.0,0.0,0.0,15.16,0.0,16.42,0.0,0.0,55,171,0,0,0.0,0.0,11.97,8.54,0.0,0,11.97,0.0,0.0,0,0.0,0,0,0,0,0,0,344.79,1.0
12003,3,3,0,325.36,30.19,20.51,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.45,14.85,0,0.0,20.51,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,8.54,0.0,11.97,0.0,0.0,17,194,0,0,0.0,0.0,15.54,0.0,0.0,0,15.54,0.0,0.0,0,0.0,0,0,0,0,0,0,344.79,
12005,1,5,1,260.85,0.0,260.85,153,0.5865,135,16,16,119,0.1046,1,1,1,0.0,1,0,21.67,21.67,0,0,0,0.0,51.58,171.61,0,0.0,0.0,0.0,109.55,0.0,0.42,74.47,0.0,109.55,0.0,0.0,0.42,74.47,0.0,0.0,76.42,324,98,0,0,0.0,3.81,38.56,1.24,0.0,0,20.1,18.46,0.0,4,0.0917,1,1,1,0,0,0,786.17,0.0
12005,2,5,0,305.39,44.53,43.61,4,0.0917,1,1,1,0,0.25,1,1,1,0.0,1,0,10.28,10.28,0,0,0,0.0,19.14,32.53,0,0.0,20.1,20.1,0.0,3.81,1.24,0.0,0.0,0.0,3.81,0.0,1.24,0.0,20.1,18.46,0.0,324,177,0,0,0.0,0.0,76.36,5.71,0.0,0,76.36,0.0,0.0,0,0.0,0,0,0,0,0,0,786.17,1.0
12005,3,5,0,391.11,85.73,82.07,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,75.65,75.65,0,0.0,82.07,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,5.71,0.0,76.36,0.0,0.0,26,249,0,0,0.0,18.09,40.59,9.55,0.0,0,28.77,11.82,0.0,6,0.0879,1,1,0,0,0,0,786.17,0.0
12005,4,5,0,461.23,70.12,68.23,6,0.0879,5,1,1,4,0.1667,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,12.98,38.91,0,0.0,28.77,28.77,0.0,18.09,9.55,0.0,0.0,0.0,18.09,0.0,9.55,0.0,28.77,11.82,0.0,41,202,0,0,0.0,9.35,28.55,5.81,0.0,0,12.07,16.48,0.0,47,1.0752,1,1,1,0,0,0,786.17,0.0
12005,5,5,0,506.12,44.89,43.71,47,1.0752,35,9,9,26,0.1915,1,1,1,0.0,1,0,9.97,9.97,0,0,0,0.0,11.63,25.23,0,0.0,11.63,11.63,0.0,9.35,5.81,0.0,0.0,0.0,9.35,0.0,5.81,0.0,12.07,16.48,0.0,27,292,0,0,0.0,0.0,274.36,4.15,0.0,0,274.36,0.0,0.0,0,0.0,0,0,0,0,0,0,786.17,
12006,1,4,1,424.13,0.0,424.13,70,0.165,53,14,14,39,0.2,10,5,1,32.18,5,0,4.82,8.52,5,5,0,59.29,122.98,318.33,10,225.11,0.0,0.0,16.82,79.71000000000001,8.34,47.48,6.06,16.82,73.65,6.06,8.34,47.48,0.0,263.13,8.65,45,122,1,4,0.0,0.0,9.79,5.48,0.0,0,9.79,0.0,0.0,0,0.0,0,0,0,0,1,4,604.87,1.0
12006,2,4,0,441.03,16.9,15.27,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.81,8.81,0,0.0,15.27,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,5.48,0.0,9.79,0.0,0.0,22,204,1,4,0.0,0.0,8.46,0.87,0.0,0,8.46,0.0,0.0,0,0.0,0,0,0,0,1,4,604.87,1.0
12006,3,4,0,451.49,10.46,9.33,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.09,8.09,0,0.0,9.33,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.87,0.0,8.46,0.0,0.0,3,267,1,4,0.0,8.77,19.44,1.03,0.0,0,19.44,0.0,0.0,6,0.2052,0,0,0,0,1,4,604.87,0.0
12006,4,4,0,482.14,30.65,29.24,6,0.2052,2,2,2,0,0.3333,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.98,16.98,0,0.0,19.44,19.44,0.0,8.77,1.03,0.0,0.0,0.0,8.77,0.0,1.03,0.0,19.44,0.0,0.0,14,292,1,4,0.0,21.78,99.38,0.0,0.0,0,16.47,82.9,0.0,46,0.3797,3,0,0,0,1,4,604.87,
12007,1,1,1,141.49,0.0,141.49,97,0.6856,72,24,24,48,0.2474,3,3,1,24.75,1,0,12.04,23.09,0,0,0,0.0,13.86,46.48,0,0.0,0.0,0.0,29.65,24.89,13.1,51.46,0.0,29.65,24.89,0.0,13.1,51.46,3.09,5.22,14.09,24,254,0,0,0.0,2.15,359.05,38.33,0.0,0,348.7,10.35,0.0,7,0.0175,1,1,0,0,0,0,545.1,
12011,1,9,1,41.23,0.0,41.23,10,0.2425,6,4,4,2,0.4,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.95,20.05,2,2.51,0.0,0.0,11.42,0.0,8.46,21.36,0.0,11.42,0.0,0.0,8.46,21.36,0.0,0.0,0.0,40,206,0,0,0.0,0.0,3.29,5.12,0.0,0,3.29,0.0,0.0,0,0.0,0,0,0,1,4,4,504.52,1.0
12011,2,9,0,51.16,9.93,8.41,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.32,0.0,0,0.0,8.41,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,5.12,0.0,3.29,0.0,0.0,20,247,0,0,5.69,0.0,4.5,1.52,0.0,0,4.5,0.0,0.0,8,0.6834,0,0,0,1,4,4,504.52,0.0
12011,3,9,0,64.75,13.59,11.71,8,0.6834,4,4,4,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.74,6.82,0,0.0,4.5,4.5,5.69,0.0,1.52,0.0,0.0,5.69,0.0,0.0,1.52,0.0,4.5,0.0,0.0,20,390,0,0,13.59,18.36,32.57,2.53,2.33,0,7.3,11.31,13.95,71,1.0234,2,0,0,1,4,4,504.52,0.0
12011,4,9,0,142.61,77.85,69.38,71,1.0234,55,16,16,39,0.2254,2,0,0,20.69,0,0,0.0,0.0,2,1,0,2.32,12.0,37.48,6,18.16,7.3,7.3,13.59,20.689999999999998,2.53,0.0,2.33,13.59,18.36,2.33,2.53,0.0,7.3,11.31,13.95,26,349,1,4,0.0,10.17,22.33,1.12,2.44,0,4.62,17.7,0.0,18,0.4993,4,1,1,1,4,4,504.52,0.0
12011,5,9,0,182.17,39.56,36.05,18,0.4993,9,9,9,0,0.5,4,1,1,8.37,1,0,3.32,3.32,3,2,0,9.07,4.96,16.81,0,0.0,4.62,4.62,0.0,12.61,1.12,0.0,2.44,0.0,10.17,2.44,1.12,0.0,4.62,17.7,0.0,14,405,1,4,0.0,5.43,5.65,1.16,2.83,0,5.65,0.0,0.0,5,0.3318,2,0,0,1,4,4,504.52,0.0
12011,6,9,0,201.59,19.42,15.07,5,0.3318,3,2,2,1,0.4,2,0,0,0.62,0,0,0.0,0.0,2,0,0,0.0,5.35,5.35,0,0.0,5.65,5.65,0.0,8.26,1.16,0.0,2.83,0.0,5.43,2.83,1.16,0.0,5.65,0.0,0.0,12,333,1,4,0.0,2.72,17.14,2.9,0.0,0,17.14,0.0,0.0,6,0.2635,1,0,0,1,4,4,504.52,0.0
12011,7,9,0,227.88,26.29,22.77,6,0.2635,3,3,3,0,0.5,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,6.58,12.18,2,5.6,17.14,17.14,0.0,2.72,2.9,0.0,0.0,0.0,2.72,0.0,2.9,0.0,17.14,0.0,0.0,14,302,1,4,0.0,39.63,122.44,0.16,4.37,0,6.31,116.14,0.0,121,0.7263,5,1,1,1,4,4,504.52,0.0
12011,8,9,0,396.21,168.33,166.6,121,0.7263,100,19,19,81,0.157,5,1,1,34.48,1,0,19.46,19.46,3,3,0,3.3,48.79,113.06,8,23.1,6.31,6.31,0.0,44.0,0.16,0.0,4.37,0.0,39.63,4.37,0.16,0.0,6.31,116.14,0.0,76,363,3,4,0.0,8.26,25.69,1.04,0.0,0,8.44,17.25,0.0,36,1.0288,2,0,0,1,4,4,504.52,0.0
12011,9,9,0,432.77,36.56,34.99,36,1.0288,33,1,1,32,0.0278,2,0,0,0.01,0,0,0.0,0.0,0,0,0,0.0,16.6,22.38,0,0.0,5.96,5.96,0.0,8.26,1.04,0.0,0.0,0.0,8.26,0.0,1.04,0.0,8.44,17.25,0.0,13,267,4,4,0.0,0.0,70.61,0.0,0.0,0,70.61,0.0,0.0,0,0.0,0,0,0,1,4,4,504.52,
12015,1,3,1,94.36,0.0,94.36,25,0.265,19,6,6,13,0.24,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,37.96,65.92,0,0.0,0.0,0.0,10.64,0.0,10.21,66.6,0.0,10.64,0.0,0.0,10.21,66.6,0.0,0.0,6.9,36,163,0,0,0.0,0.0,8.23,4.31,0.0,0,8.23,0.0,0.0,0,0.0,0,0,0,0,3,4,475.0,1.0
12015,2,3,0,115.69,21.34,12.54,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.57,5.57,0,0.0,12.54,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,4.31,0.0,8.23,0.0,0.0,23,268,0,0,0.91,0.0,33.41,8.97,0.0,0,22.24,0.0,11.18,3,0.0693,0,0,0,0,3,4,475.0,0.0
12015,3,3,0,166.16,50.47,43.29,3,0.0693,1,2,2,-1,0.6667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.91,35.86,0,0.0,22.24,22.24,0.91,0.0,8.97,0.0,0.0,0.91,0.0,0.0,8.97,0.0,22.24,0.0,11.18,26,237,0,0,24.77,26.84,242.34,0.0,4.62,0,56.31,169.13,16.9,131,0.4387,4,0,0,0,3,4,475.0,
12016,1,4,1,49.75,0.0,49.75,12,0.2412,11,0,0,11,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,15.34,13.65,25.08,0,0.0,0.0,0.0,0.0,3.92,5.69,40.14,0.0,0.0,3.92,0.0,5.69,40.14,0.0,0.0,0.0,51,124,0,4,0.0,0.0,4.98,1.48,0.0,0,4.98,0.0,0.0,0,0.0,0,0,0,1,4,4,912.68,1.0
